Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
31411234,UHC_INDEX_REPORTED,COUNTRY,NOR,YEAR,2010,,,,,,,,,84,84.14694,,,,2023-05-01T16:31:22Z,2010,2010-01-01,2010-12-31
31411239,UHC_INDEX_REPORTED,COUNTRY,NOR,YEAR,2015,,,,,,,,,86,85.7472,,,,2023-05-01T16:31:22Z,2015,2015-01-01,2015-12-31
31411244,UHC_INDEX_REPORTED,COUNTRY,NOR,YEAR,2017,,,,,,,,,86,86.29866,,,,2023-05-01T16:31:22Z,2017,2017-01-01,2017-12-31
31411249,UHC_INDEX_REPORTED,COUNTRY,NOR,YEAR,2019,,,,,,,,,86,86.29344,,,,2023-05-01T16:31:22Z,2019,2019-01-01,2019-12-31
31411254,UHC_INDEX_REPORTED,COUNTRY,NOR,YEAR,2021,,,,,,,,,87,87.03179,,,,2023-05-01T16:31:22Z,2021,2021-01-01,2021-12-31
31411259,UHC_INDEX_REPORTED,COUNTRY,NPL,YEAR,2000,,,,,,,,,20,19.64187,,,,2023-05-01T16:31:22Z,2000,2000-01-01,2000-12-31
31411264,UHC_INDEX_REPORTED,COUNTRY,NPL,YEAR,2005,,,,,,,,,25,25.13433,,,,2023-05-01T16:31:22Z,2005,2005-01-01,2005-12-31
31411269,UHC_INDEX_REPORTED,COUNTRY,NPL,YEAR,2010,,,,,,,,,37,37.36217,,,,2023-05-01T16:31:22Z,2010,2010-01-01,2010-12-31
31411274,UHC_INDEX_REPORTED,COUNTRY,NPL,YEAR,2015,,,,,,,,,47,47.1465,,,,2023-05-01T16:31:22Z,2015,2015-01-01,2015-12-31
31411279,UHC_INDEX_REPORTED,COUNTRY,NPL,YEAR,2017,,,,,,,,,45,44.6829,,,,2023-05-01T16:31:22Z,2017,2017-01-01,2017-12-31
31411284,UHC_INDEX_REPORTED,COUNTRY,NPL,YEAR,2019,,,,,,,,,50,50.0143,,,,2023-05-01T16:31:22Z,2019,2019-01-01,2019-12-31
31411289,UHC_INDEX_REPORTED,COUNTRY,NPL,YEAR,2021,,,,,,,,,54,53.66346,,,,2023-05-01T16:31:23Z,2021,2021-01-01,2021-12-31
31411294,UHC_INDEX_REPORTED,COUNTRY,NRU,YEAR,2000,,,,,,,,,35,35.09056,,,,2023-05-01T16:31:23Z,2000,2000-01-01,2000-12-31
31411299,UHC_INDEX_REPORTED,COUNTRY,NRU,YEAR,2005,,,,,,,,,40,40.20208,,,,2023-05-01T16:31:23Z,2005,2005-01-01,2005-12-31
31411304,UHC_INDEX_REPORTED,COUNTRY,NRU,YEAR,2010,,,,,,,,,52,51.97902,,,,2023-05-01T16:31:23Z,2010,2010-01-01,2010-12-31
31411309,UHC_INDEX_REPORTED,COUNTRY,NRU,YEAR,2015,,,,,,,,,57,57.20006,,,,2023-05-01T16:31:23Z,2015,2015-01-01,2015-12-31
31411314,UHC_INDEX_REPORTED,COUNTRY,NRU,YEAR,2017,,,,,,,,,59,58.65583,,,,2023-05-01T16:31:23Z,2017,2017-01-01,2017-12-31
31411319,UHC_INDEX_REPORTED,COUNTRY,NRU,YEAR,2019,,,,,,,,,60,59.52347,,,,2023-05-01T16:31:23Z,2019,2019-01-01,2019-12-31
31411324,UHC_INDEX_REPORTED,COUNTRY,NRU,YEAR,2021,,,,,,,,,60,60.35399,,,,2023-05-01T16:31:23Z,2021,2021-01-01,2021-12-31
31411329,UHC_INDEX_REPORTED,COUNTRY,NZL,YEAR,2000,,,,,,,,,75,75.44692,,,,2023-05-01T16:31:23Z,2000,2000-01-01,2000-12-31
31411334,UHC_INDEX_REPORTED,COUNTRY,NZL,YEAR,2005,,,,,,,,,80,79.63079,,,,2023-05-01T16:31:23Z,2005,2005-01-01,2005-12-31
31411339,UHC_INDEX_REPORTED,COUNTRY,NZL,YEAR,2010,,,,,,,,,82,81.87332,,,,2023-05-01T16:31:23Z,2010,2010-01-01,2010-12-31
31411344,UHC_INDEX_REPORTED,COUNTRY,NZL,YEAR,2015,,,,,,,,,85,84.51385,,,,2023-05-01T16:31:23Z,2015,2015-01-01,2015-12-31
31411349,UHC_INDEX_REPORTED,COUNTRY,NZL,YEAR,2017,,,,,,,,,86,85.5861,,,,2023-05-01T16:31:23Z,2017,2017-01-01,2017-12-31
31411354,UHC_INDEX_REPORTED,COUNTRY,NZL,YEAR,2019,,,,,,,,,85,84.52169,,,,2023-05-01T16:31:23Z,2019,2019-01-01,2019-12-31
31411359,UHC_INDEX_REPORTED,COUNTRY,NZL,YEAR,2021,,,,,,,,,85,84.83291,,,,2023-05-01T16:31:23Z,2021,2021-01-01,2021-12-31
31411364,UHC_INDEX_REPORTED,COUNTRY,OMN,YEAR,2000,,,,,,,,,61,60.68038,,,,2023-05-01T16:31:23Z,2000,2000-01-01,2000-12-31
31411369,UHC_INDEX_REPORTED,COUNTRY,OMN,YEAR,2005,,,,,,,,,62,62.46003,,,,2023-05-01T16:31:24Z,2005,2005-01-01,2005-12-31
31411374,UHC_INDEX_REPORTED,COUNTRY,OMN,YEAR,2010,,,,,,,,,67,66.87055,,,,2023-05-01T16:31:24Z,2010,2010-01-01,2010-12-31
31411379,UHC_INDEX_REPORTED,COUNTRY,OMN,YEAR,2015,,,,,,,,,69,68.74741,,,,2023-05-01T16:31:24Z,2015,2015-01-01,2015-12-31
31411384,UHC_INDEX_REPORTED,COUNTRY,OMN,YEAR,2017,,,,,,,,,69,69.48683,,,,2023-05-01T16:31:24Z,2017,2017-01-01,2017-12-31
31411389,UHC_INDEX_REPORTED,COUNTRY,OMN,YEAR,2019,,,,,,,,,70,70.18557,,,,2023-05-01T16:31:24Z,2019,2019-01-01,2019-12-31
31411394,UHC_INDEX_REPORTED,COUNTRY,OMN,YEAR,2021,,,,,,,,,70,69.89807,,,,2023-05-01T16:31:24Z,2021,2021-01-01,2021-12-31
31411399,UHC_INDEX_REPORTED,COUNTRY,PAK,YEAR,2000,,,,,,,,,22,21.7702,,,,2023-05-01T16:31:24Z,2000,2000-01-01,2000-12-31
31411404,UHC_INDEX_REPORTED,COUNTRY,PAK,YEAR,2005,,,,,,,,,28,28.20218,,,,2023-05-01T16:31:24Z,2005,2005-01-01,2005-12-31
31411409,UHC_INDEX_REPORTED,COUNTRY,PAK,YEAR,2010,,,,,,,,,33,32.97353,,,,2023-05-01T16:31:24Z,2010,2010-01-01,2010-12-31
31411414,UHC_INDEX_REPORTED,COUNTRY,PAK,YEAR,2015,,,,,,,,,40,39.57821,,,,2023-05-01T16:31:24Z,2015,2015-01-01,2015-12-31
31411419,UHC_INDEX_REPORTED,COUNTRY,PAK,YEAR,2017,,,,,,,,,43,42.63682,,,,2023-05-01T16:31:24Z,2017,2017-01-01,2017-12-31
31411424,UHC_INDEX_REPORTED,COUNTRY,PAK,YEAR,2019,,,,,,,,,44,44.49096,,,,2023-05-01T16:31:24Z,2019,2019-01-01,2019-12-31
31411429,UHC_INDEX_REPORTED,COUNTRY,PAK,YEAR,2021,,,,,,,,,45,45.20959,,,,2023-05-01T16:31:24Z,2021,2021-01-01,2021-12-31
31411434,UHC_INDEX_REPORTED,COUNTRY,PAN,YEAR,2000,,,,,,,,,62,61.6098,,,,2023-05-01T16:31:24Z,2000,2000-01-01,2000-12-31
31411439,UHC_INDEX_REPORTED,COUNTRY,PAN,YEAR,2005,,,,,,,,,67,67.40448,,,,2023-05-01T16:31:24Z,2005,2005-01-01,2005-12-31
31411444,UHC_INDEX_REPORTED,COUNTRY,PAN,YEAR,2010,,,,,,,,,72,71.88011,,,,2023-05-01T16:31:24Z,2010,2010-01-01,2010-12-31
31411449,UHC_INDEX_REPORTED,COUNTRY,PAN,YEAR,2015,,,,,,,,,75,74.58967,,,,2023-05-01T16:31:24Z,2015,2015-01-01,2015-12-31
31411454,UHC_INDEX_REPORTED,COUNTRY,PAN,YEAR,2017,,,,,,,,,77,77.35477,,,,2023-05-01T16:31:25Z,2017,2017-01-01,2017-12-31
31411459,UHC_INDEX_REPORTED,COUNTRY,PAN,YEAR,2019,,,,,,,,,79,78.79041,,,,2023-05-01T16:31:25Z,2019,2019-01-01,2019-12-31
31411464,UHC_INDEX_REPORTED,COUNTRY,PAN,YEAR,2021,,,,,,,,,78,78.21974,,,,2023-05-01T16:31:25Z,2021,2021-01-01,2021-12-31
31411469,UHC_INDEX_REPORTED,COUNTRY,PER,YEAR,2000,,,,,,,,,48,47.89023,,,,2023-05-01T16:31:25Z,2000,2000-01-01,2000-12-31
31411474,UHC_INDEX_REPORTED,COUNTRY,PER,YEAR,2005,,,,,,,,,59,58.55022,,,,2023-05-01T16:31:25Z,2005,2005-01-01,2005-12-31
31411479,UHC_INDEX_REPORTED,COUNTRY,PER,YEAR,2010,,,,,,,,,70,70.04292,,,,2023-05-01T16:31:25Z,2010,2010-01-01,2010-12-31
31411484,UHC_INDEX_REPORTED,COUNTRY,PER,YEAR,2015,,,,,,,,,76,76.0701,,,,2023-05-01T16:31:25Z,2015,2015-01-01,2015-12-31
31411489,UHC_INDEX_REPORTED,COUNTRY,PER,YEAR,2017,,,,,,,,,75,75.35568,,,,2023-05-01T16:31:25Z,2017,2017-01-01,2017-12-31
31411494,UHC_INDEX_REPORTED,COUNTRY,PER,YEAR,2019,,,,,,,,,75,74.96297,,,,2023-05-01T16:31:25Z,2019,2019-01-01,2019-12-31
31411499,UHC_INDEX_REPORTED,COUNTRY,PER,YEAR,2021,,,,,,,,,71,71.10895,,,,2023-05-01T16:31:25Z,2021,2021-01-01,2021-12-31
31411504,UHC_INDEX_REPORTED,COUNTRY,PHL,YEAR,2000,,,,,,,,,36,36.31266,,,,2023-05-01T16:31:25Z,2000,2000-01-01,2000-12-31
31411509,UHC_INDEX_REPORTED,COUNTRY,PHL,YEAR,2005,,,,,,,,,38,38.40657,,,,2023-05-01T16:31:25Z,2005,2005-01-01,2005-12-31
31411514,UHC_INDEX_REPORTED,COUNTRY,PHL,YEAR,2010,,,,,,,,,48,47.95707,,,,2023-05-01T16:31:25Z,2010,2010-01-01,2010-12-31
31411519,UHC_INDEX_REPORTED,COUNTRY,PHL,YEAR,2015,,,,,,,,,57,57.40672,,,,2023-05-01T16:31:25Z,2015,2015-01-01,2015-12-31
31411524,UHC_INDEX_REPORTED,COUNTRY,PHL,YEAR,2017,,,,,,,,,60,60.10928,,,,2023-05-01T16:31:25Z,2017,2017-01-01,2017-12-31
31411529,UHC_INDEX_REPORTED,COUNTRY,PHL,YEAR,2019,,,,,,,,,60,59.87902,,,,2023-05-01T16:31:25Z,2019,2019-01-01,2019-12-31
31411534,UHC_INDEX_REPORTED,COUNTRY,PHL,YEAR,2021,,,,,,,,,58,58.21226,,,,2023-05-01T16:31:25Z,2021,2021-01-01,2021-12-31
31411539,UHC_INDEX_REPORTED,COUNTRY,PLW,YEAR,2000,,,,,,,,,47,47.37368,,,,2023-05-01T16:31:25Z,2000,2000-01-01,2000-12-31
31411544,UHC_INDEX_REPORTED,COUNTRY,PLW,YEAR,2005,,,,,,,,,49,49.13772,,,,2023-05-01T16:31:26Z,2005,2005-01-01,2005-12-31
31411549,UHC_INDEX_REPORTED,COUNTRY,PLW,YEAR,2010,,,,,,,,,58,57.84193,,,,2023-05-01T16:31:26Z,2010,2010-01-01,2010-12-31
31411554,UHC_INDEX_REPORTED,COUNTRY,PLW,YEAR,2015,,,,,,,,,65,64.63821,,,,2023-05-01T16:31:26Z,2015,2015-01-01,2015-12-31
31411559,UHC_INDEX_REPORTED,COUNTRY,PLW,YEAR,2017,,,,,,,,,67,67.04,,,,2023-05-01T16:31:26Z,2017,2017-01-01,2017-12-31
31411564,UHC_INDEX_REPORTED,COUNTRY,PLW,YEAR,2019,,,,,,,,,66,65.98124,,,,2023-05-01T16:31:26Z,2019,2019-01-01,2019-12-31
31411569,UHC_INDEX_REPORTED,COUNTRY,PLW,YEAR,2021,,,,,,,,,65,64.77206,,,,2023-05-01T16:31:26Z,2021,2021-01-01,2021-12-31
31411574,UHC_INDEX_REPORTED,COUNTRY,PNG,YEAR,2000,,,,,,,,,25,24.8393,,,,2023-05-01T16:31:26Z,2000,2000-01-01,2000-12-31
31411579,UHC_INDEX_REPORTED,COUNTRY,PNG,YEAR,2005,,,,,,,,,26,25.98899,,,,2023-05-01T16:31:26Z,2005,2005-01-01,2005-12-31
31411584,UHC_INDEX_REPORTED,COUNTRY,PNG,YEAR,2010,,,,,,,,,33,33.07228,,,,2023-05-01T16:31:26Z,2010,2010-01-01,2010-12-31
31411589,UHC_INDEX_REPORTED,COUNTRY,PNG,YEAR,2015,,,,,,,,,36,35.60206,,,,2023-05-01T16:31:26Z,2015,2015-01-01,2015-12-31
31411594,UHC_INDEX_REPORTED,COUNTRY,PNG,YEAR,2017,,,,,,,,,33,33.35481,,,,2023-05-01T16:31:26Z,2017,2017-01-01,2017-12-31
31411599,UHC_INDEX_REPORTED,COUNTRY,PNG,YEAR,2019,,,,,,,,,30,30.01612,,,,2023-05-01T16:31:26Z,2019,2019-01-01,2019-12-31
31411604,UHC_INDEX_REPORTED,COUNTRY,PNG,YEAR,2021,,,,,,,,,30,30.39468,,,,2023-05-01T16:31:26Z,2021,2021-01-01,2021-12-31
31411609,UHC_INDEX_REPORTED,COUNTRY,POL,YEAR,2000,,,,,,,,,66,65.79383,,,,2023-05-01T16:31:26Z,2000,2000-01-01,2000-12-31
31411614,UHC_INDEX_REPORTED,COUNTRY,POL,YEAR,2005,,,,,,,,,71,71.48678,,,,2023-05-01T16:31:26Z,2005,2005-01-01,2005-12-31
31411619,UHC_INDEX_REPORTED,COUNTRY,POL,YEAR,2010,,,,,,,,,75,75.49274,,,,2023-05-01T16:31:26Z,2010,2010-01-01,2010-12-31
31411624,UHC_INDEX_REPORTED,COUNTRY,POL,YEAR,2015,,,,,,,,,80,80.48251,,,,2023-05-01T16:31:26Z,2015,2015-01-01,2015-12-31
31411629,UHC_INDEX_REPORTED,COUNTRY,POL,YEAR,2017,,,,,,,,,82,81.79743,,,,2023-05-01T16:31:27Z,2017,2017-01-01,2017-12-31
31411634,UHC_INDEX_REPORTED,COUNTRY,POL,YEAR,2019,,,,,,,,,82,81.77355,,,,2023-05-01T16:31:27Z,2019,2019-01-01,2019-12-31
31411639,UHC_INDEX_REPORTED,COUNTRY,POL,YEAR,2021,,,,,,,,,82,82.00587,,,,2023-05-01T16:31:27Z,2021,2021-01-01,2021-12-31
31411644,UHC_INDEX_REPORTED,COUNTRY,PRK,YEAR,2000,,,,,,,,,46,46.04457,,,,2023-05-01T16:31:27Z,2000,2000-01-01,2000-12-31
31411649,UHC_INDEX_REPORTED,COUNTRY,PRK,YEAR,2005,,,,,,,,,49,49.07719,,,,2023-05-01T16:31:27Z,2005,2005-01-01,2005-12-31
31411654,UHC_INDEX_REPORTED,COUNTRY,PRK,YEAR,2010,,,,,,,,,53,53.3358,,,,2023-05-01T16:31:27Z,2010,2010-01-01,2010-12-31
31411659,UHC_INDEX_REPORTED,COUNTRY,PRK,YEAR,2015,,,,,,,,,43,42.94707,,,,2023-05-01T16:31:27Z,2015,2015-01-01,2015-12-31
31411664,UHC_INDEX_REPORTED,COUNTRY,PRK,YEAR,2017,,,,,,,,,73,72.96504,,,,2023-05-01T16:31:27Z,2017,2017-01-01,2017-12-31
31411669,UHC_INDEX_REPORTED,COUNTRY,PRK,YEAR,2019,,,,,,,,,72,72.15644,,,,2023-05-01T16:31:27Z,2019,2019-01-01,2019-12-31
31411674,UHC_INDEX_REPORTED,COUNTRY,PRK,YEAR,2021,,,,,,,,,68,67.97488,,,,2023-05-01T16:31:27Z,2021,2021-01-01,2021-12-31
31411679,UHC_INDEX_REPORTED,COUNTRY,PRT,YEAR,2000,,,,,,,,,74,73.56623,,,,2023-05-01T16:31:27Z,2000,2000-01-01,2000-12-31
31411684,UHC_INDEX_REPORTED,COUNTRY,PRT,YEAR,2005,,,,,,,,,80,79.62822,,,,2023-05-01T16:31:27Z,2005,2005-01-01,2005-12-31
31411689,UHC_INDEX_REPORTED,COUNTRY,PRT,YEAR,2010,,,,,,,,,84,83.53566,,,,2023-05-01T16:31:27Z,2010,2010-01-01,2010-12-31
31411694,UHC_INDEX_REPORTED,COUNTRY,PRT,YEAR,2015,,,,,,,,,87,86.51154,,,,2023-05-01T16:31:27Z,2015,2015-01-01,2015-12-31
31411699,UHC_INDEX_REPORTED,COUNTRY,PRT,YEAR,2017,,,,,,,,,88,87.64026,,,,2023-05-01T16:31:27Z,2017,2017-01-01,2017-12-31
31411704,UHC_INDEX_REPORTED,COUNTRY,PRT,YEAR,2019,,,,,,,,,87,87.23079,,,,2023-05-01T16:31:27Z,2019,2019-01-01,2019-12-31
31411709,UHC_INDEX_REPORTED,COUNTRY,PRT,YEAR,2021,,,,,,,,,88,87.90821,,,,2023-05-01T16:31:27Z,2021,2021-01-01,2021-12-31
31411714,UHC_INDEX_REPORTED,COUNTRY,PRY,YEAR,2000,,,,,,,,,48,47.50436,,,,2023-05-01T16:31:28Z,2000,2000-01-01,2000-12-31
31411719,UHC_INDEX_REPORTED,COUNTRY,PRY,YEAR,2005,,,,,,,,,59,58.50354,,,,2023-05-01T16:31:28Z,2005,2005-01-01,2005-12-31
31411724,UHC_INDEX_REPORTED,COUNTRY,PRY,YEAR,2010,,,,,,,,,68,68.03709,,,,2023-05-01T16:31:28Z,2010,2010-01-01,2010-12-31
31411729,UHC_INDEX_REPORTED,COUNTRY,PRY,YEAR,2015,,,,,,,,,72,71.91619,,,,2023-05-01T16:31:28Z,2015,2015-01-01,2015-12-31
31411734,UHC_INDEX_REPORTED,COUNTRY,PRY,YEAR,2017,,,,,,,,,73,73.45425,,,,2023-05-01T16:31:28Z,2017,2017-01-01,2017-12-31
31411739,UHC_INDEX_REPORTED,COUNTRY,PRY,YEAR,2019,,,,,,,,,74,73.72123,,,,2023-05-01T16:31:28Z,2019,2019-01-01,2019-12-31
31411744,UHC_INDEX_REPORTED,COUNTRY,PRY,YEAR,2021,,,,,,,,,72,72.27225,,,,2023-05-01T16:31:28Z,2021,2021-01-01,2021-12-31
31411749,UHC_INDEX_REPORTED,COUNTRY,QAT,YEAR,2000,,,,,,,,,52,52.24769,,,,2023-05-01T16:31:28Z,2000,2000-01-01,2000-12-31
31411754,UHC_INDEX_REPORTED,COUNTRY,QAT,YEAR,2005,,,,,,,,,54,53.7298,,,,2023-05-01T16:31:28Z,2005,2005-01-01,2005-12-31
31411759,UHC_INDEX_REPORTED,COUNTRY,QAT,YEAR,2010,,,,,,,,,67,66.79881,,,,2023-05-01T16:31:28Z,2010,2010-01-01,2010-12-31
31411764,UHC_INDEX_REPORTED,COUNTRY,QAT,YEAR,2015,,,,,,,,,73,72.93346,,,,2023-05-01T16:31:28Z,2015,2015-01-01,2015-12-31
31411769,UHC_INDEX_REPORTED,COUNTRY,QAT,YEAR,2017,,,,,,,,,72,72.17193,,,,2023-05-01T16:31:28Z,2017,2017-01-01,2017-12-31
31411774,UHC_INDEX_REPORTED,COUNTRY,QAT,YEAR,2019,,,,,,,,,75,75.35207,,,,2023-05-01T16:31:28Z,2019,2019-01-01,2019-12-31
31411779,UHC_INDEX_REPORTED,COUNTRY,QAT,YEAR,2021,,,,,,,,,76,76.42062,,,,2023-05-01T16:31:28Z,2021,2021-01-01,2021-12-31
31411784,UHC_INDEX_REPORTED,COUNTRY,ROU,YEAR,2000,,,,,,,,,69,68.63213,,,,2023-05-01T16:31:28Z,2000,2000-01-01,2000-12-31
31411789,UHC_INDEX_REPORTED,COUNTRY,ROU,YEAR,2005,,,,,,,,,72,71.76083,,,,2023-05-01T16:31:28Z,2005,2005-01-01,2005-12-31
31411794,UHC_INDEX_REPORTED,COUNTRY,ROU,YEAR,2010,,,,,,,,,74,73.72845,,,,2023-05-01T16:31:28Z,2010,2010-01-01,2010-12-31
31411799,UHC_INDEX_REPORTED,COUNTRY,ROU,YEAR,2015,,,,,,,,,78,77.64096,,,,2023-05-01T16:31:28Z,2015,2015-01-01,2015-12-31
31411804,UHC_INDEX_REPORTED,COUNTRY,ROU,YEAR,2017,,,,,,,,,78,78.08285,,,,2023-05-01T16:31:29Z,2017,2017-01-01,2017-12-31
31411809,UHC_INDEX_REPORTED,COUNTRY,ROU,YEAR,2019,,,,,,,,,79,78.57488,,,,2023-05-01T16:31:29Z,2019,2019-01-01,2019-12-31
31411814,UHC_INDEX_REPORTED,COUNTRY,ROU,YEAR,2021,,,,,,,,,78,78.39335,,,,2023-05-01T16:31:29Z,2021,2021-01-01,2021-12-31
31411819,UHC_INDEX_REPORTED,COUNTRY,RUS,YEAR,2000,,,,,,,,,54,54.26154,,,,2023-05-01T16:31:29Z,2000,2000-01-01,2000-12-31
31411824,UHC_INDEX_REPORTED,COUNTRY,RUS,YEAR,2005,,,,,,,,,50,49.88257,,,,2023-05-01T16:31:29Z,2005,2005-01-01,2005-12-31
31411829,UHC_INDEX_REPORTED,COUNTRY,RUS,YEAR,2010,,,,,,,,,70,70.12196,,,,2023-05-01T16:31:29Z,2010,2010-01-01,2010-12-31
31411834,UHC_INDEX_REPORTED,COUNTRY,RUS,YEAR,2015,,,,,,,,,74,73.75881,,,,2023-05-01T16:31:29Z,2015,2015-01-01,2015-12-31
31411839,UHC_INDEX_REPORTED,COUNTRY,RUS,YEAR,2017,,,,,,,,,77,77.49385,,,,2023-05-01T16:31:29Z,2017,2017-01-01,2017-12-31
31411844,UHC_INDEX_REPORTED,COUNTRY,RUS,YEAR,2019,,,,,,,,,79,79.06899,,,,2023-05-01T16:31:29Z,2019,2019-01-01,2019-12-31
31411849,UHC_INDEX_REPORTED,COUNTRY,RUS,YEAR,2021,,,,,,,,,79,79.15902,,,,2023-05-01T16:31:29Z,2021,2021-01-01,2021-12-31
31411854,UHC_INDEX_REPORTED,COUNTRY,RWA,YEAR,2000,,,,,,,,,19,18.7014,,,,2023-05-01T16:31:29Z,2000,2000-01-01,2000-12-31
31411859,UHC_INDEX_REPORTED,COUNTRY,RWA,YEAR,2005,,,,,,,,,26,26.07757,,,,2023-05-01T16:31:29Z,2005,2005-01-01,2005-12-31
31411864,UHC_INDEX_REPORTED,COUNTRY,RWA,YEAR,2010,,,,,,,,,39,38.95656,,,,2023-05-01T16:31:29Z,2010,2010-01-01,2010-12-31
31411869,UHC_INDEX_REPORTED,COUNTRY,RWA,YEAR,2015,,,,,,,,,44,43.89061,,,,2023-05-01T16:31:29Z,2015,2015-01-01,2015-12-31
31411874,UHC_INDEX_REPORTED,COUNTRY,RWA,YEAR,2017,,,,,,,,,48,48.07314,,,,2023-05-01T16:31:29Z,2017,2017-01-01,2017-12-31
31411879,UHC_INDEX_REPORTED,COUNTRY,RWA,YEAR,2019,,,,,,,,,47,47.45173,,,,2023-05-01T16:31:29Z,2019,2019-01-01,2019-12-31
31411884,UHC_INDEX_REPORTED,COUNTRY,RWA,YEAR,2021,,,,,,,,,49,48.55309,,,,2023-05-01T16:31:29Z,2021,2021-01-01,2021-12-31
31411889,UHC_INDEX_REPORTED,COUNTRY,SAU,YEAR,2000,,,,,,,,,65,64.68455,,,,2023-05-01T16:31:29Z,2000,2000-01-01,2000-12-31
31411894,UHC_INDEX_REPORTED,COUNTRY,SAU,YEAR,2005,,,,,,,,,67,67.25365,,,,2023-05-01T16:31:29Z,2005,2005-01-01,2005-12-31
31411899,UHC_INDEX_REPORTED,COUNTRY,SAU,YEAR,2010,,,,,,,,,69,68.96962,,,,2023-05-01T16:31:30Z,2010,2010-01-01,2010-12-31
31411904,UHC_INDEX_REPORTED,COUNTRY,SAU,YEAR,2015,,,,,,,,,71,70.73363,,,,2023-05-01T16:31:30Z,2015,2015-01-01,2015-12-31
31411909,UHC_INDEX_REPORTED,COUNTRY,SAU,YEAR,2017,,,,,,,,,73,72.599,,,,2023-05-01T16:31:30Z,2017,2017-01-01,2017-12-31
31411914,UHC_INDEX_REPORTED,COUNTRY,SAU,YEAR,2019,,,,,,,,,72,72.396960000000007,,,,2023-05-01T16:31:30Z,2019,2019-01-01,2019-12-31
31411919,UHC_INDEX_REPORTED,COUNTRY,SAU,YEAR,2021,,,,,,,,,74,74.3674,,,,2023-05-01T16:31:30Z,2021,2021-01-01,2021-12-31
31411924,UHC_INDEX_REPORTED,COUNTRY,SDN,YEAR,2000,,,,,,,,,25,24.80419,,,,2023-05-01T16:31:30Z,2000,2000-01-01,2000-12-31
31411929,UHC_INDEX_REPORTED,COUNTRY,SDN,YEAR,2005,,,,,,,,,27,27.02324,,,,2023-05-01T16:31:30Z,2005,2005-01-01,2005-12-31
31411934,UHC_INDEX_REPORTED,COUNTRY,SDN,YEAR,2010,,,,,,,,,36,35.65147,,,,2023-05-01T16:31:30Z,2010,2010-01-01,2010-12-31
31411939,UHC_INDEX_REPORTED,COUNTRY,SDN,YEAR,2015,,,,,,,,,43,42.66123,,,,2023-05-01T16:31:30Z,2015,2015-01-01,2015-12-31
31411944,UHC_INDEX_REPORTED,COUNTRY,SDN,YEAR,2017,,,,,,,,,45,44.94618,,,,2023-05-01T16:31:30Z,2017,2017-01-01,2017-12-31
31411949,UHC_INDEX_REPORTED,COUNTRY,SDN,YEAR,2019,,,,,,,,,45,44.5537,,,,2023-05-01T16:31:30Z,2019,2019-01-01,2019-12-31
31411954,UHC_INDEX_REPORTED,COUNTRY,SDN,YEAR,2021,,,,,,,,,44,43.53126,,,,2023-05-01T16:31:30Z,2021,2021-01-01,2021-12-31
31411959,UHC_INDEX_REPORTED,COUNTRY,SEN,YEAR,2000,,,,,,,,,21,21.14888,,,,2023-05-01T16:31:30Z,2000,2000-01-01,2000-12-31
31411964,UHC_INDEX_REPORTED,COUNTRY,SEN,YEAR,2005,,,,,,,,,25,25.37049,,,,2023-05-01T16:31:30Z,2005,2005-01-01,2005-12-31
31411969,UHC_INDEX_REPORTED,COUNTRY,SEN,YEAR,2010,,,,,,,,,37,36.98137,,,,2023-05-01T16:31:30Z,2010,2010-01-01,2010-12-31
31411974,UHC_INDEX_REPORTED,COUNTRY,SEN,YEAR,2015,,,,,,,,,45,45.02056,,,,2023-05-01T16:31:30Z,2015,2015-01-01,2015-12-31
31411979,UHC_INDEX_REPORTED,COUNTRY,SEN,YEAR,2017,,,,,,,,,49,48.54812,,,,2023-05-01T16:31:31Z,2017,2017-01-01,2017-12-31
31411984,UHC_INDEX_REPORTED,COUNTRY,SEN,YEAR,2019,,,,,,,,,51,50.53169,,,,2023-05-01T16:31:31Z,2019,2019-01-01,2019-12-31
31411989,UHC_INDEX_REPORTED,COUNTRY,SEN,YEAR,2021,,,,,,,,,50,50.08955,,,,2023-05-01T16:31:31Z,2021,2021-01-01,2021-12-31
31411994,UHC_INDEX_REPORTED,COUNTRY,SGP,YEAR,2000,,,,,,,,,64,63.87043,,,,2023-05-01T16:31:31Z,2000,2000-01-01,2000-12-31
31411999,UHC_INDEX_REPORTED,COUNTRY,SGP,YEAR,2005,,,,,,,,,70,70.14104,,,,2023-05-01T16:31:31Z,2005,2005-01-01,2005-12-31
31412004,UHC_INDEX_REPORTED,COUNTRY,SGP,YEAR,2010,,,,,,,,,82,81.53992,,,,2023-05-01T16:31:31Z,2010,2010-01-01,2010-12-31
31412009,UHC_INDEX_REPORTED,COUNTRY,SGP,YEAR,2015,,,,,,,,,87,86.54195,,,,2023-05-01T16:31:31Z,2015,2015-01-01,2015-12-31
