Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
31408443,UHC_SCI_CAPACITY,COUNTRY,DZA,YEAR,2017,,,,,,,,,88,87.94845,,,,2023-05-01T16:30:49Z,2017,2017-01-01,2017-12-31
31408448,UHC_SCI_CAPACITY,COUNTRY,DZA,YEAR,2019,,,,,,,,,90,89.86097,,,,2023-05-01T16:30:49Z,2019,2019-01-01,2019-12-31
31408453,UHC_SCI_CAPACITY,COUNTRY,DZA,YEAR,2021,,,,,,,,,89,88.72337,,,,2023-05-01T16:30:49Z,2021,2021-01-01,2021-12-31
31408458,UHC_SCI_CAPACITY,COUNTRY,ECU,YEAR,2000,,,,,,,,,70,69.90453,,,,2023-05-01T16:30:49Z,2000,2000-01-01,2000-12-31
31408463,UHC_SCI_CAPACITY,COUNTRY,ECU,YEAR,2005,,,,,,,,,71,70.70449,,,,2023-05-01T16:30:49Z,2005,2005-01-01,2005-12-31
31408468,UHC_SCI_CAPACITY,COUNTRY,ECU,YEAR,2010,,,,,,,,,71,71.23097,,,,2023-05-01T16:30:49Z,2010,2010-01-01,2010-12-31
31408473,UHC_SCI_CAPACITY,COUNTRY,ECU,YEAR,2015,,,,,,,,,91,91.10582,,,,2023-05-01T16:30:49Z,2015,2015-01-01,2015-12-31
31408478,UHC_SCI_CAPACITY,COUNTRY,ECU,YEAR,2017,,,,,,,,,86,85.81933,,,,2023-05-01T16:30:49Z,2017,2017-01-01,2017-12-31
31408483,UHC_SCI_CAPACITY,COUNTRY,ECU,YEAR,2019,,,,,,,,,84,84.0274,,,,2023-05-01T16:30:50Z,2019,2019-01-01,2019-12-31
31408488,UHC_SCI_CAPACITY,COUNTRY,ECU,YEAR,2021,,,,,,,,,78,78.18197,,,,2023-05-01T16:30:50Z,2021,2021-01-01,2021-12-31
31408493,UHC_SCI_CAPACITY,COUNTRY,EGY,YEAR,2000,,,,,,,,,88,88.08082,,,,2023-05-01T16:30:50Z,2000,2000-01-01,2000-12-31
31408498,UHC_SCI_CAPACITY,COUNTRY,EGY,YEAR,2005,,,,,,,,,89,88.88796,,,,2023-05-01T16:30:50Z,2005,2005-01-01,2005-12-31
31408503,UHC_SCI_CAPACITY,COUNTRY,EGY,YEAR,2010,,,,,,,,,84,84.06546,,,,2023-05-01T16:30:50Z,2010,2010-01-01,2010-12-31
31408508,UHC_SCI_CAPACITY,COUNTRY,EGY,YEAR,2015,,,,,,,,,84,83.96912,,,,2023-05-01T16:30:50Z,2015,2015-01-01,2015-12-31
31408513,UHC_SCI_CAPACITY,COUNTRY,EGY,YEAR,2017,,,,,,,,,85,85.01815,,,,2023-05-01T16:30:50Z,2017,2017-01-01,2017-12-31
31408518,UHC_SCI_CAPACITY,COUNTRY,EGY,YEAR,2019,,,,,,,,,79,78.82654,,,,2023-05-01T16:30:50Z,2019,2019-01-01,2019-12-31
31408523,UHC_SCI_CAPACITY,COUNTRY,EGY,YEAR,2021,,,,,,,,,78,77.76332,,,,2023-05-01T16:30:50Z,2021,2021-01-01,2021-12-31
31408528,UHC_SCI_CAPACITY,COUNTRY,ERI,YEAR,2000,,,,,,,,,38,38.37213,,,,2023-05-01T16:30:50Z,2000,2000-01-01,2000-12-31
31408533,UHC_SCI_CAPACITY,COUNTRY,ERI,YEAR,2005,,,,,,,,,38,37.64391,,,,2023-05-01T16:30:50Z,2005,2005-01-01,2005-12-31
31408538,UHC_SCI_CAPACITY,COUNTRY,ERI,YEAR,2010,,,,,,,,,35,35.08257,,,,2023-05-01T16:30:50Z,2010,2010-01-01,2010-12-31
31408543,UHC_SCI_CAPACITY,COUNTRY,ERI,YEAR,2015,,,,,,,,,43,42.78078,,,,2023-05-01T16:30:50Z,2015,2015-01-01,2015-12-31
31408548,UHC_SCI_CAPACITY,COUNTRY,ERI,YEAR,2017,,,,,,,,,39,39.12496,,,,2023-05-01T16:30:50Z,2017,2017-01-01,2017-12-31
31408553,UHC_SCI_CAPACITY,COUNTRY,ERI,YEAR,2019,,,,,,,,,38,37.57516,,,,2023-05-01T16:30:50Z,2019,2019-01-01,2019-12-31
31408558,UHC_SCI_CAPACITY,COUNTRY,ERI,YEAR,2021,,,,,,,,,36,35.69995,,,,2023-05-01T16:30:50Z,2021,2021-01-01,2021-12-31
31408563,UHC_SCI_CAPACITY,COUNTRY,ESP,YEAR,2000,,,,,,,,,75,74.88872,,,,2023-05-01T16:30:51Z,2000,2000-01-01,2000-12-31
31408568,UHC_SCI_CAPACITY,COUNTRY,ESP,YEAR,2005,,,,,,,,,75,74.88872,,,,2023-05-01T16:30:51Z,2005,2005-01-01,2005-12-31
31408573,UHC_SCI_CAPACITY,COUNTRY,ESP,YEAR,2010,,,,,,,,,75,74.88872,,,,2023-05-01T16:30:51Z,2010,2010-01-01,2010-12-31
31408578,UHC_SCI_CAPACITY,COUNTRY,ESP,YEAR,2015,,,,,,,,,97,96.54894,,,,2023-05-01T16:30:51Z,2015,2015-01-01,2015-12-31
31408583,UHC_SCI_CAPACITY,COUNTRY,ESP,YEAR,2017,,,,,,,,,98,98.30476,,,,2023-05-01T16:30:51Z,2017,2017-01-01,2017-12-31
31408588,UHC_SCI_CAPACITY,COUNTRY,ESP,YEAR,2019,,,,,,,,,95,94.72682,,,,2023-05-01T16:30:51Z,2019,2019-01-01,2019-12-31
31408593,UHC_SCI_CAPACITY,COUNTRY,ESP,YEAR,2021,,,,,,,,,93,92.83178,,,,2023-05-01T16:30:51Z,2021,2021-01-01,2021-12-31
31408598,UHC_SCI_CAPACITY,COUNTRY,EST,YEAR,2000,,,,,,,,,87,86.62391,,,,2023-05-01T16:30:51Z,2000,2000-01-01,2000-12-31
31408603,UHC_SCI_CAPACITY,COUNTRY,EST,YEAR,2005,,,,,,,,,87,86.62391,,,,2023-05-01T16:30:51Z,2005,2005-01-01,2005-12-31
31408608,UHC_SCI_CAPACITY,COUNTRY,EST,YEAR,2010,,,,,,,,,87,86.62391,,,,2023-05-01T16:30:51Z,2010,2010-01-01,2010-12-31
31408613,UHC_SCI_CAPACITY,COUNTRY,EST,YEAR,2015,,,,,,,,,90,90.04113,,,,2023-05-01T16:30:51Z,2015,2015-01-01,2015-12-31
31408618,UHC_SCI_CAPACITY,COUNTRY,EST,YEAR,2017,,,,,,,,,89,88.7904,,,,2023-05-01T16:30:51Z,2017,2017-01-01,2017-12-31
31408623,UHC_SCI_CAPACITY,COUNTRY,EST,YEAR,2019,,,,,,,,,90,90.45042,,,,2023-05-01T16:30:51Z,2019,2019-01-01,2019-12-31
31408628,UHC_SCI_CAPACITY,COUNTRY,EST,YEAR,2021,,,,,,,,,90,90.45042,,,,2023-05-01T16:30:51Z,2021,2021-01-01,2021-12-31
31408633,UHC_SCI_CAPACITY,COUNTRY,ETH,YEAR,2000,,,,,,,,,12,11.98056,,,,2023-05-01T16:30:51Z,2000,2000-01-01,2000-12-31
31408638,UHC_SCI_CAPACITY,COUNTRY,ETH,YEAR,2005,,,,,,,,,12,12.22145,,,,2023-05-01T16:30:51Z,2005,2005-01-01,2005-12-31
31408643,UHC_SCI_CAPACITY,COUNTRY,ETH,YEAR,2010,,,,,,,,,13,12.79242,,,,2023-05-01T16:30:51Z,2010,2010-01-01,2010-12-31
31408648,UHC_SCI_CAPACITY,COUNTRY,ETH,YEAR,2015,,,,,,,,,19,19.41875,,,,2023-05-01T16:30:52Z,2015,2015-01-01,2015-12-31
31408653,UHC_SCI_CAPACITY,COUNTRY,ETH,YEAR,2017,,,,,,,,,20,20.38072,,,,2023-05-01T16:30:52Z,2017,2017-01-01,2017-12-31
31408658,UHC_SCI_CAPACITY,COUNTRY,ETH,YEAR,2019,,,,,,,,,20,19.57289,,,,2023-05-01T16:30:52Z,2019,2019-01-01,2019-12-31
31408663,UHC_SCI_CAPACITY,COUNTRY,ETH,YEAR,2021,,,,,,,,,21,20.87245,,,,2023-05-01T16:30:52Z,2021,2021-01-01,2021-12-31
31408668,UHC_SCI_CAPACITY,COUNTRY,FIN,YEAR,2000,,,,,,,,,94,93.97796,,,,2023-05-01T16:30:52Z,2000,2000-01-01,2000-12-31
31408673,UHC_SCI_CAPACITY,COUNTRY,FIN,YEAR,2005,,,,,,,,,94,93.97796,,,,2023-05-01T16:30:52Z,2005,2005-01-01,2005-12-31
31408678,UHC_SCI_CAPACITY,COUNTRY,FIN,YEAR,2010,,,,,,,,,94,93.97796,,,,2023-05-01T16:30:52Z,2010,2010-01-01,2010-12-31
31408683,UHC_SCI_CAPACITY,COUNTRY,FIN,YEAR,2015,,,,,,,,,99,98.64848,,,,2023-05-01T16:30:52Z,2015,2015-01-01,2015-12-31
31408688,UHC_SCI_CAPACITY,COUNTRY,FIN,YEAR,2017,,,,,,,,,98,98.18965,,,,2023-05-01T16:30:52Z,2017,2017-01-01,2017-12-31
31408693,UHC_SCI_CAPACITY,COUNTRY,FIN,YEAR,2019,,,,,,,,,98,97.95861,,,,2023-05-01T16:30:52Z,2019,2019-01-01,2019-12-31
31408698,UHC_SCI_CAPACITY,COUNTRY,FIN,YEAR,2021,,,,,,,,,95,94.72682,,,,2023-05-01T16:30:52Z,2021,2021-01-01,2021-12-31
31408703,UHC_SCI_CAPACITY,COUNTRY,FJI,YEAR,2000,,,,,,,,,43,42.76246,,,,2023-05-01T16:30:52Z,2000,2000-01-01,2000-12-31
31408708,UHC_SCI_CAPACITY,COUNTRY,FJI,YEAR,2005,,,,,,,,,42,42.46723,,,,2023-05-01T16:30:52Z,2005,2005-01-01,2005-12-31
31408713,UHC_SCI_CAPACITY,COUNTRY,FJI,YEAR,2010,,,,,,,,,43,43.37113,,,,2023-05-01T16:30:52Z,2010,2010-01-01,2010-12-31
31408718,UHC_SCI_CAPACITY,COUNTRY,FJI,YEAR,2015,,,,,,,,,73,72.99571,,,,2023-05-01T16:30:52Z,2015,2015-01-01,2015-12-31
31408723,UHC_SCI_CAPACITY,COUNTRY,FJI,YEAR,2017,,,,,,,,,67,67.40453,,,,2023-05-01T16:30:52Z,2017,2017-01-01,2017-12-31
31408728,UHC_SCI_CAPACITY,COUNTRY,FJI,YEAR,2019,,,,,,,,,63,63.03553,,,,2023-05-01T16:30:52Z,2019,2019-01-01,2019-12-31
31408733,UHC_SCI_CAPACITY,COUNTRY,FJI,YEAR,2021,,,,,,,,,61,60.86013,,,,2023-05-01T16:30:52Z,2021,2021-01-01,2021-12-31
31408738,UHC_SCI_CAPACITY,COUNTRY,FRA,YEAR,2000,,,,,,,,,86,85.72619,,,,2023-05-01T16:30:53Z,2000,2000-01-01,2000-12-31
31408743,UHC_SCI_CAPACITY,COUNTRY,FRA,YEAR,2005,,,,,,,,,86,85.72619,,,,2023-05-01T16:30:53Z,2005,2005-01-01,2005-12-31
31408748,UHC_SCI_CAPACITY,COUNTRY,FRA,YEAR,2010,,,,,,,,,86,85.72619,,,,2023-05-01T16:30:53Z,2010,2010-01-01,2010-12-31
31408753,UHC_SCI_CAPACITY,COUNTRY,FRA,YEAR,2015,,,,,,,,,96,96.19002,,,,2023-05-01T16:30:53Z,2015,2015-01-01,2015-12-31
31408758,UHC_SCI_CAPACITY,COUNTRY,FRA,YEAR,2017,,,,,,,,,96,96.19002,,,,2023-05-01T16:30:53Z,2017,2017-01-01,2017-12-31
31408763,UHC_SCI_CAPACITY,COUNTRY,FRA,YEAR,2019,,,,,,,,,94,93.59902,,,,2023-05-01T16:30:53Z,2019,2019-01-01,2019-12-31
31408768,UHC_SCI_CAPACITY,COUNTRY,FRA,YEAR,2021,,,,,,,,,95,95.09685,,,,2023-05-01T16:30:53Z,2021,2021-01-01,2021-12-31
31408773,UHC_SCI_CAPACITY,COUNTRY,FSM,YEAR,2000,,,,,,,,,53,53.44404,,,,2023-05-01T16:30:53Z,2000,2000-01-01,2000-12-31
31408778,UHC_SCI_CAPACITY,COUNTRY,FSM,YEAR,2005,,,,,,,,,53,53.29841,,,,2023-05-01T16:30:53Z,2005,2005-01-01,2005-12-31
31408783,UHC_SCI_CAPACITY,COUNTRY,FSM,YEAR,2010,,,,,,,,,54,53.98249,,,,2023-05-01T16:30:53Z,2010,2010-01-01,2010-12-31
31408788,UHC_SCI_CAPACITY,COUNTRY,FSM,YEAR,2015,,,,,,,,,70,69.65434,,,,2023-05-01T16:30:53Z,2015,2015-01-01,2015-12-31
31408793,UHC_SCI_CAPACITY,COUNTRY,FSM,YEAR,2017,,,,,,,,,78,77.64945,,,,2023-05-01T16:30:53Z,2017,2017-01-01,2017-12-31
31408798,UHC_SCI_CAPACITY,COUNTRY,FSM,YEAR,2019,,,,,,,,,56,56.193600000000004,,,,2023-05-01T16:30:53Z,2019,2019-01-01,2019-12-31
31408803,UHC_SCI_CAPACITY,COUNTRY,FSM,YEAR,2021,,,,,,,,,62,62.00971,,,,2023-05-01T16:30:53Z,2021,2021-01-01,2021-12-31
31408808,UHC_SCI_CAPACITY,COUNTRY,GAB,YEAR,2000,,,,,,,,,45,44.90844,,,,2023-05-01T16:30:53Z,2000,2000-01-01,2000-12-31
31408813,UHC_SCI_CAPACITY,COUNTRY,GAB,YEAR,2005,,,,,,,,,45,45.00313,,,,2023-05-01T16:30:53Z,2005,2005-01-01,2005-12-31
31408818,UHC_SCI_CAPACITY,COUNTRY,GAB,YEAR,2010,,,,,,,,,47,46.75425,,,,2023-05-01T16:30:53Z,2010,2010-01-01,2010-12-31
31408823,UHC_SCI_CAPACITY,COUNTRY,GAB,YEAR,2015,,,,,,,,,51,50.65343,,,,2023-05-01T16:30:54Z,2015,2015-01-01,2015-12-31
31408828,UHC_SCI_CAPACITY,COUNTRY,GAB,YEAR,2017,,,,,,,,,56,55.66207,,,,2023-05-01T16:30:54Z,2017,2017-01-01,2017-12-31
31408833,UHC_SCI_CAPACITY,COUNTRY,GAB,YEAR,2019,,,,,,,,,47,47.32039,,,,2023-05-01T16:30:54Z,2019,2019-01-01,2019-12-31
31408838,UHC_SCI_CAPACITY,COUNTRY,GAB,YEAR,2021,,,,,,,,,48,48.48166,,,,2023-05-01T16:30:54Z,2021,2021-01-01,2021-12-31
31408843,UHC_SCI_CAPACITY,COUNTRY,GBR,YEAR,2000,,,,,,,,,96,95.8284,,,,2023-05-01T16:30:54Z,2000,2000-01-01,2000-12-31
31408848,UHC_SCI_CAPACITY,COUNTRY,GBR,YEAR,2005,,,,,,,,,96,95.8284,,,,2023-05-01T16:30:54Z,2005,2005-01-01,2005-12-31
31408853,UHC_SCI_CAPACITY,COUNTRY,GBR,YEAR,2010,,,,,,,,,96,95.8284,,,,2023-05-01T16:30:54Z,2010,2010-01-01,2010-12-31
31408858,UHC_SCI_CAPACITY,COUNTRY,GBR,YEAR,2015,,,,,,,,,96,95.8284,,,,2023-05-01T16:30:54Z,2015,2015-01-01,2015-12-31
31408863,UHC_SCI_CAPACITY,COUNTRY,GBR,YEAR,2017,,,,,,,,,96,96.19002,,,,2023-05-01T16:30:54Z,2017,2017-01-01,2017-12-31
31408868,UHC_SCI_CAPACITY,COUNTRY,GBR,YEAR,2019,,,,,,,,,98,97.61,,,,2023-05-01T16:30:54Z,2019,2019-01-01,2019-12-31
31408873,UHC_SCI_CAPACITY,COUNTRY,GBR,YEAR,2021,,,,,,,,,98,97.61,,,,2023-05-01T16:30:54Z,2021,2021-01-01,2021-12-31
31408878,UHC_SCI_CAPACITY,COUNTRY,GEO,YEAR,2000,,,,,,,,,98,97.61,,,,2023-05-01T16:30:54Z,2000,2000-01-01,2000-12-31
31408883,UHC_SCI_CAPACITY,COUNTRY,GEO,YEAR,2005,,,,,,,,,98,97.61,,,,2023-05-01T16:30:54Z,2005,2005-01-01,2005-12-31
31408888,UHC_SCI_CAPACITY,COUNTRY,GEO,YEAR,2010,,,,,,,,,98,97.61,,,,2023-05-01T16:30:54Z,2010,2010-01-01,2010-12-31
31408893,UHC_SCI_CAPACITY,COUNTRY,GEO,YEAR,2015,,,,,,,,,93,93.21698,,,,2023-05-01T16:30:54Z,2015,2015-01-01,2015-12-31
31408898,UHC_SCI_CAPACITY,COUNTRY,GEO,YEAR,2017,,,,,,,,,90,90.45042,,,,2023-05-01T16:30:54Z,2017,2017-01-01,2017-12-31
31408903,UHC_SCI_CAPACITY,COUNTRY,GEO,YEAR,2019,,,,,,,,,83,83.39551,,,,2023-05-01T16:30:54Z,2019,2019-01-01,2019-12-31
31408908,UHC_SCI_CAPACITY,COUNTRY,GEO,YEAR,2021,,,,,,,,,86,85.72619,,,,2023-05-01T16:30:54Z,2021,2021-01-01,2021-12-31
31408913,UHC_SCI_CAPACITY,COUNTRY,GHA,YEAR,2000,,,,,,,,,25,25.15382,,,,2023-05-01T16:30:55Z,2000,2000-01-01,2000-12-31
31408918,UHC_SCI_CAPACITY,COUNTRY,GHA,YEAR,2005,,,,,,,,,25,24.94237,,,,2023-05-01T16:30:55Z,2005,2005-01-01,2005-12-31
31408923,UHC_SCI_CAPACITY,COUNTRY,GHA,YEAR,2010,,,,,,,,,24,24.2166,,,,2023-05-01T16:30:55Z,2010,2010-01-01,2010-12-31
31408928,UHC_SCI_CAPACITY,COUNTRY,GHA,YEAR,2015,,,,,,,,,28,27.5718,,,,2023-05-01T16:30:55Z,2015,2015-01-01,2015-12-31
31408933,UHC_SCI_CAPACITY,COUNTRY,GHA,YEAR,2017,,,,,,,,,28,27.68868,,,,2023-05-01T16:30:55Z,2017,2017-01-01,2017-12-31
31408938,UHC_SCI_CAPACITY,COUNTRY,GHA,YEAR,2019,,,,,,,,,25,25.08274,,,,2023-05-01T16:30:55Z,2019,2019-01-01,2019-12-31
31408943,UHC_SCI_CAPACITY,COUNTRY,GHA,YEAR,2021,,,,,,,,,26,25.97984,,,,2023-05-01T16:30:55Z,2021,2021-01-01,2021-12-31
31408948,UHC_SCI_CAPACITY,COUNTRY,GIN,YEAR,2000,,,,,,,,,10,10.1074,,,,2023-05-01T16:30:55Z,2000,2000-01-01,2000-12-31
31408953,UHC_SCI_CAPACITY,COUNTRY,GIN,YEAR,2005,,,,,,,,,10,10.37121,,,,2023-05-01T16:30:55Z,2005,2005-01-01,2005-12-31
31408958,UHC_SCI_CAPACITY,COUNTRY,GIN,YEAR,2010,,,,,,,,,11,10.7334,,,,2023-05-01T16:30:55Z,2010,2010-01-01,2010-12-31
31408963,UHC_SCI_CAPACITY,COUNTRY,GIN,YEAR,2015,,,,,,,,,16,16.47433,,,,2023-05-01T16:30:55Z,2015,2015-01-01,2015-12-31
31408968,UHC_SCI_CAPACITY,COUNTRY,GIN,YEAR,2017,,,,,,,,,19,18.56586,,,,2023-05-01T16:30:55Z,2017,2017-01-01,2017-12-31
31408973,UHC_SCI_CAPACITY,COUNTRY,GIN,YEAR,2019,,,,,,,,,18,17.56281,,,,2023-05-01T16:30:55Z,2019,2019-01-01,2019-12-31
31408978,UHC_SCI_CAPACITY,COUNTRY,GIN,YEAR,2021,,,,,,,,,18,18.02625,,,,2023-05-01T16:30:55Z,2021,2021-01-01,2021-12-31
31408983,UHC_SCI_CAPACITY,COUNTRY,GMB,YEAR,2000,,,,,,,,,32,31.82128,,,,2023-05-01T16:30:55Z,2000,2000-01-01,2000-12-31
31408988,UHC_SCI_CAPACITY,COUNTRY,GMB,YEAR,2005,,,,,,,,,32,31.83546,,,,2023-05-01T16:30:55Z,2005,2005-01-01,2005-12-31
31408993,UHC_SCI_CAPACITY,COUNTRY,GMB,YEAR,2010,,,,,,,,,32,31.67863,,,,2023-05-01T16:30:56Z,2010,2010-01-01,2010-12-31
31408998,UHC_SCI_CAPACITY,COUNTRY,GMB,YEAR,2015,,,,,,,,,26,25.65431,,,,2023-05-01T16:30:56Z,2015,2015-01-01,2015-12-31
31409003,UHC_SCI_CAPACITY,COUNTRY,GMB,YEAR,2017,,,,,,,,,24,24.19634,,,,2023-05-01T16:30:56Z,2017,2017-01-01,2017-12-31
31409008,UHC_SCI_CAPACITY,COUNTRY,GMB,YEAR,2019,,,,,,,,,25,25.23346,,,,2023-05-01T16:30:56Z,2019,2019-01-01,2019-12-31
31409013,UHC_SCI_CAPACITY,COUNTRY,GMB,YEAR,2021,,,,,,,,,28,28.11836,,,,2023-05-01T16:30:56Z,2021,2021-01-01,2021-12-31
31409018,UHC_SCI_CAPACITY,COUNTRY,GNB,YEAR,2000,,,,,,,,,15,15.22553,,,,2023-05-01T16:30:56Z,2000,2000-01-01,2000-12-31
31409023,UHC_SCI_CAPACITY,COUNTRY,GNB,YEAR,2005,,,,,,,,,15,14.94098,,,,2023-05-01T16:30:56Z,2005,2005-01-01,2005-12-31
31409028,UHC_SCI_CAPACITY,COUNTRY,GNB,YEAR,2010,,,,,,,,,14,14.13906,,,,2023-05-01T16:30:56Z,2010,2010-01-01,2010-12-31
31409033,UHC_SCI_CAPACITY,COUNTRY,GNB,YEAR,2015,,,,,,,,,17,17.42042,,,,2023-05-01T16:30:56Z,2015,2015-01-01,2015-12-31
31409038,UHC_SCI_CAPACITY,COUNTRY,GNB,YEAR,2017,,,,,,,,,17,17.21973,,,,2023-05-01T16:30:56Z,2017,2017-01-01,2017-12-31
31409043,UHC_SCI_CAPACITY,COUNTRY,GNB,YEAR,2019,,,,,,,,,14,13.85282,,,,2023-05-01T16:30:56Z,2019,2019-01-01,2019-12-31
31409048,UHC_SCI_CAPACITY,COUNTRY,GNB,YEAR,2021,,,,,,,,,17,17.33402,,,,2023-05-01T16:30:56Z,2021,2021-01-01,2021-12-31
31409053,UHC_SCI_CAPACITY,COUNTRY,GNQ,YEAR,2000,,,,,,,,,12,11.58308,,,,2023-05-01T16:30:56Z,2000,2000-01-01,2000-12-31
31409058,UHC_SCI_CAPACITY,COUNTRY,GNQ,YEAR,2005,,,,,,,,,12,11.82052,,,,2023-05-01T16:30:56Z,2005,2005-01-01,2005-12-31
31409063,UHC_SCI_CAPACITY,COUNTRY,GNQ,YEAR,2010,,,,,,,,,12,12.22925,,,,2023-05-01T16:30:56Z,2010,2010-01-01,2010-12-31
31409068,UHC_SCI_CAPACITY,COUNTRY,GNQ,YEAR,2015,,,,,,,,,38,37.58132,,,,2023-05-01T16:30:56Z,2015,2015-01-01,2015-12-31
31409073,UHC_SCI_CAPACITY,COUNTRY,GNQ,YEAR,2017,,,,,,,,,38,37.77808,,,,2023-05-01T16:30:56Z,2017,2017-01-01,2017-12-31
31409078,UHC_SCI_CAPACITY,COUNTRY,GNQ,YEAR,2019,,,,,,,,,35,35.39712,,,,2023-05-01T16:30:57Z,2019,2019-01-01,2019-12-31
31409083,UHC_SCI_CAPACITY,COUNTRY,GNQ,YEAR,2021,,,,,,,,,41,41.09126,,,,2023-05-01T16:30:57Z,2021,2021-01-01,2021-12-31
31409088,UHC_SCI_CAPACITY,COUNTRY,GRC,YEAR,2000,,,,,,,,,91,91.25805,,,,2023-05-01T16:30:57Z,2000,2000-01-01,2000-12-31
31409093,UHC_SCI_CAPACITY,COUNTRY,GRC,YEAR,2005,,,,,,,,,91,91.25805,,,,2023-05-01T16:30:57Z,2005,2005-01-01,2005-12-31
31409098,UHC_SCI_CAPACITY,COUNTRY,GRC,YEAR,2010,,,,,,,,,91,91.25805,,,,2023-05-01T16:30:57Z,2010,2010-01-01,2010-12-31
31409103,UHC_SCI_CAPACITY,COUNTRY,GRC,YEAR,2015,,,,,,,,,87,86.8209,,,,2023-05-01T16:30:57Z,2015,2015-01-01,2015-12-31
31409108,UHC_SCI_CAPACITY,COUNTRY,GRC,YEAR,2017,,,,,,,,,85,84.91212,,,,2023-05-01T16:30:57Z,2017,2017-01-01,2017-12-31
31409113,UHC_SCI_CAPACITY,COUNTRY,GRC,YEAR,2019,,,,,,,,,83,82.91344,,,,2023-05-01T16:30:57Z,2019,2019-01-01,2019-12-31
31409118,UHC_SCI_CAPACITY,COUNTRY,GRC,YEAR,2021,,,,,,,,,89,89.21121,,,,2023-05-01T16:30:57Z,2021,2021-01-01,2021-12-31
31409123,UHC_SCI_CAPACITY,COUNTRY,GRD,YEAR,2000,,,,,,,,,67,66.6794,,,,2023-05-01T16:30:57Z,2000,2000-01-01,2000-12-31
31409128,UHC_SCI_CAPACITY,COUNTRY,GRD,YEAR,2005,,,,,,,,,67,67.36741,,,,2023-05-01T16:30:57Z,2005,2005-01-01,2005-12-31
31409133,UHC_SCI_CAPACITY,COUNTRY,GRD,YEAR,2010,,,,,,,,,70,70.261,,,,2023-05-01T16:30:57Z,2010,2010-01-01,2010-12-31
31409138,UHC_SCI_CAPACITY,COUNTRY,GRD,YEAR,2015,,,,,,,,,74,74.10791,,,,2023-05-01T16:30:57Z,2015,2015-01-01,2015-12-31
31409143,UHC_SCI_CAPACITY,COUNTRY,GRD,YEAR,2017,,,,,,,,,74,74.10791,,,,2023-05-01T16:30:57Z,2017,2017-01-01,2017-12-31
31409148,UHC_SCI_CAPACITY,COUNTRY,GRD,YEAR,2019,,,,,,,,,74,74.10791,,,,2023-05-01T16:30:57Z,2019,2019-01-01,2019-12-31
31409153,UHC_SCI_CAPACITY,COUNTRY,GRD,YEAR,2021,,,,,,,,,74,74.10791,,,,2023-05-01T16:30:57Z,2021,2021-01-01,2021-12-31
31409158,UHC_SCI_CAPACITY,COUNTRY,GTM,YEAR,2000,,,,,,,,,50,49.73592,,,,2023-05-01T16:30:57Z,2000,2000-01-01,2000-12-31
31409163,UHC_SCI_CAPACITY,COUNTRY,GTM,YEAR,2005,,,,,,,,,50,49.73592,,,,2023-05-01T16:30:58Z,2005,2005-01-01,2005-12-31
31409168,UHC_SCI_CAPACITY,COUNTRY,GTM,YEAR,2010,,,,,,,,,49,49.28899,,,,2023-05-01T16:30:58Z,2010,2010-01-01,2010-12-31
31409173,UHC_SCI_CAPACITY,COUNTRY,GTM,YEAR,2015,,,,,,,,,49,49.40116,,,,2023-05-01T16:30:58Z,2015,2015-01-01,2015-12-31
31409178,UHC_SCI_CAPACITY,COUNTRY,GTM,YEAR,2017,,,,,,,,,38,37.61367,,,,2023-05-01T16:30:58Z,2017,2017-01-01,2017-12-31
31409183,UHC_SCI_CAPACITY,COUNTRY,GTM,YEAR,2019,,,,,,,,,42,41.93474,,,,2023-05-01T16:30:58Z,2019,2019-01-01,2019-12-31
31409188,UHC_SCI_CAPACITY,COUNTRY,GTM,YEAR,2021,,,,,,,,,39,39.24843,,,,2023-05-01T16:30:58Z,2021,2021-01-01,2021-12-31
31409193,UHC_SCI_CAPACITY,COUNTRY,GUY,YEAR,2000,,,,,,,,,54,54.05199,,,,2023-05-01T16:30:58Z,2000,2000-01-01,2000-12-31
31409198,UHC_SCI_CAPACITY,COUNTRY,GUY,YEAR,2005,,,,,,,,,52,51.88043,,,,2023-05-01T16:30:58Z,2005,2005-01-01,2005-12-31
31409203,UHC_SCI_CAPACITY,COUNTRY,GUY,YEAR,2010,,,,,,,,,56,56.23607,,,,2023-05-01T16:30:58Z,2010,2010-01-01,2010-12-31
31409208,UHC_SCI_CAPACITY,COUNTRY,GUY,YEAR,2015,,,,,,,,,84,84.13417,,,,2023-05-01T16:30:58Z,2015,2015-01-01,2015-12-31
31409213,UHC_SCI_CAPACITY,COUNTRY,GUY,YEAR,2017,,,,,,,,,87,86.5047,,,,2023-05-01T16:30:58Z,2017,2017-01-01,2017-12-31
31409218,UHC_SCI_CAPACITY,COUNTRY,GUY,YEAR,2019,,,,,,,,,87,87.20396,,,,2023-05-01T16:30:58Z,2019,2019-01-01,2019-12-31
