Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
27602334,UHC_AVAILABILITY_SCORE,COUNTRY,CHL,YEAR,2019,,,,,,,,,79,79.16667,,,,2021-11-19T15:22:07Z,2015-2019,2015-01-01,2019-12-31
27602365,UHC_AVAILABILITY_SCORE,COUNTRY,CHN,YEAR,2019,,,,,,,,,68,68.05556,,,,2021-11-19T15:22:08Z,2015-2019,2015-01-01,2019-12-31
27602396,UHC_AVAILABILITY_SCORE,COUNTRY,CIV,YEAR,2019,,,,,,,,,61,61.11111,,,,2021-11-19T15:22:09Z,2015-2019,2015-01-01,2019-12-31
27602427,UHC_AVAILABILITY_SCORE,COUNTRY,CMR,YEAR,2019,,,,,,,,,78,77.77778,,,,2021-11-19T15:22:09Z,2015-2019,2015-01-01,2019-12-31
27602458,UHC_AVAILABILITY_SCORE,COUNTRY,COD,YEAR,2019,,,,,,,,,67,66.66667,,,,2021-11-19T15:22:10Z,2015-2019,2015-01-01,2019-12-31
27602489,UHC_AVAILABILITY_SCORE,COUNTRY,COG,YEAR,2019,,,,,,,,,69,69.44444,,,,2021-11-19T15:22:10Z,2015-2019,2015-01-01,2019-12-31
27602520,UHC_AVAILABILITY_SCORE,COUNTRY,COK,YEAR,2019,,,,,,,,,51,50.69444,,,,2021-11-19T15:22:11Z,2015-2019,2015-01-01,2019-12-31
27602551,UHC_AVAILABILITY_SCORE,COUNTRY,COL,YEAR,2019,,,,,,,,,85,85.41667,,,,2021-11-19T15:22:11Z,2015-2019,2015-01-01,2019-12-31
27602582,UHC_AVAILABILITY_SCORE,COUNTRY,COM,YEAR,2019,,,,,,,,,30,29.86111,,,,2021-11-19T15:22:12Z,2015-2019,2015-01-01,2019-12-31
27602613,UHC_AVAILABILITY_SCORE,COUNTRY,CPV,YEAR,2019,,,,,,,,,77,77.08333,,,,2021-11-19T15:22:12Z,2015-2019,2015-01-01,2019-12-31
